undefined;H50;facultyKatselmusUser nah;read&write
Matemaattisten tieteiden kandiohjelma;KH50_001;doctoralUser nah;read&write
Fysikaalisten tieteiden kandiohjelma;KH50_002;doctoralUser nah;read&write
Kemian kandiohjelma;KH50_003;doctoralUser nah;read&write
Matematiikan, fysiikan ja kemian opettajan kandiohjelma;KH50_004;doctoralUser nah;read&write
Tietojenkäsittelytieteen kandiohjelma;KH50_005;doctoralUser nah;read&write
Geotieteiden kandiohjelma;KH50_006;doctoralUser nah;read&write
Maantieteen kandiohjelma;KH50_007;doctoralUser nah;read&write
Luonnontieteiden kandiohjelma;KH50_008;doctoralUser nah;read&write
Farmaseutin koulutusohjelma;KH55_001;doctoralUser nah;read&write
Biologian kandiohjelma;KH57_001;doctoralUser nah;read&write
Molekyylibiotieteiden kandiohjelma;KH57_002;doctoralUser nah;read&write
Ympäristötieteiden kandiohjelma;KH57_003;doctoralUser nah;read&write
Kasvatustieteiden kandiohjelma;KH60_001;doctoralUser nah;read&write
Politiikan ja viestinnän kandiohjelma;KH70_001;doctoralUser nah;read&write
Yhteiskunnallisen muutoksen kandiohjelma;KH70_002;doctoralUser nah;read&write
Sosiaalitieteiden kandiohjelma;KH70_003;doctoralUser nah;read&write
Taloustieteen kandiohjelma;KH70_004;doctoralUser nah;read&write
Kandidatprogrammet i samhällsvetenskaper;KH74_001;doctoralUser nah;read&write
Maataloustieteiden kandiohjelma;KH80_001;doctoralUser nah;read&write
Metsätieteiden kandiohjelma;KH80_002;doctoralUser nah;read&write
Elintarviketieteiden kandiohjelma;KH80_003;doctoralUser nah;read&write
Ympäristö- ja elintarviketalouden kandiohjelma;KH80_004;doctoralUser nah;read&write
Eläinlääketieteen kandiohjelma;KH90_001;doctoralUser nah;read&write
Teologian ja uskonnontutkimuksen maisteriohjelma;MH10_001;doctoralUser nah;read&write
Oikeustieteen maisterin koulutusohjelma;MH20_001;doctoralUser nah;read&write
Kansainvälisen liikejuridiikan maisteriohjelma (International Business Law);MH20_002;doctoralUser nah;read&write
Globaalia hallintoa koskevan oikeuden maisteriohjelma;MH20_003;doctoralUser nah;read&write
Lääketieteen koulutusohjelma;MH30_001;doctoralUser nah;read&write
Translationaalisen lääketieteen maisteriohjelma (Translational Medicine);MH30_002;doctoralUser nah;read&write
Hammaslääketieteen koulutusohjelma;MH30_003;doctoralUser nah;read&write
Psykologian maisteriohjelma;MH30_004;doctoralUser nah;read&write
Logopedian maisteriohjelma;MH30_005;doctoralUser nah;read&write
Taiteiden tutkimuksen maisteriohjelma;MH40_001;doctoralUser nah;read&write
Kielten maisteriohjelma;MH40_002;doctoralUser nah;read&write
Englannin kielen ja kirjallisuuden maisteriohjelma;MH40_003;doctoralUser nah;read&write
Venäjän tutkimuksen maisteriohjelma;MH40_004;doctoralUser nah;read&write
Kielellisen diversiteetin ja digitaalisten ihmistieteiden maisteriohjelma;MH40_005;doctoralUser nah;read&write
Kääntämisen ja tulkkauksen maisteriohjelma;MH40_006;doctoralUser nah;read&write
Suomen kielen ja suomalais-ugrilaisten kielten ja kulttuurien maisteriohjelma;MH40_007;doctoralUser nah;read&write
Pohjoismaisten kielten ja kirjallisuuksien maisteriohjelma;MH40_008;doctoralUser nah;read&write
Kirjallisuudentutkimuksen maisteriohjelma;MH40_009;doctoralUser nah;read&write
Kulttuuriperinnön maisteriohjelma;MH40_010;doctoralUser nah;read&write
Kulttuurienvälisen vuorovaikutuksen maisteriohjelma;MH40_011;doctoralUser nah;read&write
Alue- ja kulttuurintutkimuksen maisteriohjelma;MH40_012;doctoralUser nah;read&write
Kulttuurin ja kommunikaation maisteriohjelma;MH40_013;doctoralUser nah;read&write
Sukupuolentutkimuksen maisteriohjelma;MH40_014;doctoralUser nah;read&write
Historian maisteriohjelma;MH40_015;doctoralUser nah;read&write
Matematiikan ja tilastotieteen maisteriohjelma;MH50_001;doctoralUser nah;read&write
Life Science Informatics -maisteriohjelma;MH50_002;doctoralUser nah;read&write
Teoreettisten ja laskennallisten menetelmien maisteriohjelma;MH50_003;doctoralUser nah;read&write
Alkeishiukkasfysiikan ja astrofysikaalisten tieteiden maisteriohjelma;MH50_004;doctoralUser nah;read&write
Materiaalitutkimuksen maisteriohjelma;MH50_005;doctoralUser nah;read&write
Ilmakehätieteiden maisteriohjelma;MH50_006;doctoralUser nah;read&write
Kemian ja molekyylitieteiden maisteriohjelma;MH50_007;doctoralUser nah;read&write
Matematiikan, fysiikan ja kemian opettajan maisteriohjelma;MH50_008;doctoralUser nah;read&write
Tietojenkäsittelytieteen maisteriohjelma;MH50_009;doctoralUser nah;read&write
Datatieteen maisteriohjelma;MH50_010;doctoralUser nah;read&write
Geologian ja geofysiikan maisteriohjelma;MH50_011;doctoralUser nah;read&write
Maantieteen maisteriohjelma;MH50_012;doctoralUser nah;read&write
Kaupunkitutkimuksen ja suunnittelun maisteriohjelma;MH50_013;doctoralUser nah;read&write
Proviisorin koulutusohjelma;MH55_001;doctoralUser nah;read&write
Master’s programme in Pharmaceutical Research, Development and Safety.;MH55_002;doctoralUser nah;read&write
Ekologian ja evoluutiobiologian maisteriohjelma;MH57_001;doctoralUser nah;read&write
Kasvitieteen maisteriohjelma;MH57_002;doctoralUser nah;read&write
Genetiikan ja molekulaaristen biotieteiden maisteriohjelma;MH57_003;doctoralUser nah;read&write
Neurotieteen maisteriohjelma;MH57_004;doctoralUser nah;read&write
Ympäristömuutoksen ja globaalin kestävyyden maisteriohjelma;MH57_005;doctoralUser nah;read&write
Kasvatustieteiden maisteriohjelma;MH60_001;doctoralUser nah;read&write
Muuttuvan kasvatuksen ja koulutuksen maisteriohjelma;MH60_002;doctoralUser nah;read&write
Filosofian maisteriohjelma;MH70_001;doctoralUser nah;read&write
Politiikan ja viestinnän maisteriohjelma;MH70_002;doctoralUser nah;read&write
Globaalin politiikan ja viestinnän maisteriohjelma;MH70_003;doctoralUser nah;read&write
Yhteiskunnallisen muutoksen maisteriohjelma;MH70_004;doctoralUser nah;read&write
Nyky-yhteiskunnan tutkimuksen maisteriohjelma;MH70_005;doctoralUser nah;read&write
Euroopan ja pohjoismaiden tutkimuksen maisteriohjelma (European and Nordic Studies);MH70_006;doctoralUser nah;read&write
Yhteiskuntatieteiden maisteriohjelma;MH70_007;doctoralUser nah;read&write
Sosiaalitieteiden maisteriohjelma;MH70_008;doctoralUser nah;read&write
Taloustieteen maisteriohjelma;MH70_009;doctoralUser nah;read&write
Sosiaali- ja terveystutkimuksen ja johtamisen maisteriohjelma;MH70_011;doctoralUser nah;read&write
Maataloustieteiden maisteriohjelma;MH80_001;doctoralUser nah;read&write
Maatalous-, ympäristö- ja luonnonvaraekonomian maisteriohjelma;MH80_002;doctoralUser nah;read&write
Metsätieteiden maisteriohjelma;MH80_003;doctoralUser nah;read&write
Elintarviketieteiden maisteriohjelma;MH80_004;doctoralUser nah;read&write
Ihmisen ravitsemuksen ja ruokakäyttäytymisen maisteriohjelma;MH80_005;doctoralUser nah;read&write
Elintarviketalouden ja kulutuksen maisteriohjelma;MH80_006;doctoralUser nah;read&write
Mikrobiologian ja mikrobibiotekniikan maisteriohjelma;MH80_007;doctoralUser nah;read&write
Eläinlääketieteen lisensiaatin koulutusohjelma;MH90_001;doctoralUser nah;read&write
undefined;H40;Acual kojo fake user AcualKojo;read&write
undefined;H50;Acual kojo fake user AcualKojo;read&write
Teologian ja uskonnontutkimuksen tohtoriohjelma;T920101;Acual kojo fake user AcualKojo;read
Oikeustieteen tohtoriohjelma;T920102;Acual kojo fake user AcualKojo;read
Historian ja kulttuuriperinnön tohtoriohjelma;T920103;Acual kojo fake user AcualKojo;read
Kielentutkimuksen tohtoriohjelma;T920104;Acual kojo fake user AcualKojo;read
Sukupuolen, kulttuurin ja yhteiskunnan tutkimuksen tohtoriohjelma;T920105;Acual kojo fake user AcualKojo;read
Sosiaalitieteiden tohtoriohjelma;T920106;Acual kojo fake user AcualKojo;read
Poliittisten, yhteiskunnallisten ja alueellisten muutosten tohtoriohjelma;T920107;Acual kojo fake user AcualKojo;read
Taloustieteen tohtoriohjelma;T920108;Acual kojo fake user AcualKojo;read
Koulun, kasvatuksen, yhteiskunnan ja kulttuurin tohtoriohjelma;T920109;Acual kojo fake user AcualKojo;read
Kognition, oppimisen, opetuksen ja kommunikaation tohtoriohjelma;T920110;Acual kojo fake user AcualKojo;read
Filosofian, taiteiden ja yhteiskunnan tutkimuksen tohtoriohjelma;T920111;Acual kojo fake user AcualKojo;read
Biolääketieteellinen tohtoriohjelma;T921101;Acual kojo fake user AcualKojo;read
Kliininen tohtoriohjelma;T921102;Acual kojo fake user AcualKojo;read
Väestön terveyden tohtoriohjelma;T921103;Acual kojo fake user AcualKojo;read
Suun terveystieteen tohtoriohjelma;T921104;Acual kojo fake user AcualKojo;read
Lääketutkimuksen tohtoriohjelma;T921105;Acual kojo fake user AcualKojo;read
Integroivien biotieteiden tohtoriohjelma;T921106;Acual kojo fake user AcualKojo;read
Aivot ja mieli tohtoriohjelma;T921107;Acual kojo fake user AcualKojo;read
Kliinisen eläinlääketieteen tohtoriohjelma;T921108;Acual kojo fake user AcualKojo;read
Ihmisen käyttäytymisen tohtoriohjelma;T921109;Acual kojo fake user AcualKojo;read
Luonnonvaraisten eliöiden tutkimuksen tohtoriohjelma;T922101;Acual kojo fake user AcualKojo;read
Kasvitieteen tohtoriohjelma;T922102;Acual kojo fake user AcualKojo;read
Ympäristöalan tieteidenvälinen tohtoriohjelma;T922103;Acual kojo fake user AcualKojo;read
Uusiutuvien luonnonvarojen kestävän käytön tohtoriohjelma;T922104;Acual kojo fake user AcualKojo;read
Mikrobiologian ja biotekniikan tohtoriohjelma;T922105;Acual kojo fake user AcualKojo;read
Ruokaketjun ja terveyden tohtoriohjelma;T922106;Acual kojo fake user AcualKojo;read
Alkeishiukkasfysiikan ja maailmankaikkeuden tutkimuksen tohtoriohjelma;T923101;Acual kojo fake user AcualKojo;read
Geotieteiden tohtoriohjelma;T923102;Acual kojo fake user AcualKojo;read
Ilmakehätieteiden tohtoriohjelma;T923103;Acual kojo fake user AcualKojo;read
Kemian ja molekyylitutkimuksen tohtoriohjelma;T923104;Acual kojo fake user AcualKojo;read
Matematiikan ja tilastotieteen tohtoriohjelma;T923105;Acual kojo fake user AcualKojo;read
Materiaalitutkimuksen ja nanotieteiden tohtoriohjelma;T923106;Acual kojo fake user AcualKojo;read
Tietojenkäsittelytieteen tohtoriohjelma;T923107;Acual kojo fake user AcualKojo;read
Testaamisen tohtoriohjelma;T999999;Acual kojo fake user AcualKojo;read
Teologian ja uskonnontutkimuksen kandiohjelma;KH10_001;Acual kojo fake user AcualKojo;read
Oikeusnotaarin koulutusohjelma;KH20_001;Acual kojo fake user AcualKojo;read
Psykologian kandiohjelma;KH30_001;Acual kojo fake user AcualKojo;read
Logopedian kandiohjelma;KH30_002;Acual kojo fake user AcualKojo;read
Filosofian kandiohjelma;KH40_001;Acual kojo fake user AcualKojo;read
Taiteiden tutkimuksen kandiohjelma;KH40_002;Acual kojo fake user AcualKojo;read
Kielten kandiohjelma;KH40_003;Acual kojo fake user AcualKojo;read
Kotimaisten kielten ja kirjallisuuksien kandiohjelma;KH40_004;Acual kojo fake user AcualKojo;read
Kulttuurien tutkimuksen kandiohjelma;KH40_005;Acual kojo fake user AcualKojo;read
Historian kandiohjelma;KH40_006;Acual kojo fake user AcualKojo;read
Matemaattisten tieteiden kandiohjelma;KH50_001;Acual kojo fake user AcualKojo;read
Fysikaalisten tieteiden kandiohjelma;KH50_002;Acual kojo fake user AcualKojo;read
Kemian kandiohjelma;KH50_003;Acual kojo fake user AcualKojo;read
Matematiikan, fysiikan ja kemian opettajan kandiohjelma;KH50_004;Acual kojo fake user AcualKojo;read
Tietojenkäsittelytieteen kandiohjelma;KH50_005;Acual kojo fake user AcualKojo;read&admin&write
Geotieteiden kandiohjelma;KH50_006;Acual kojo fake user AcualKojo;read
Maantieteen kandiohjelma;KH50_007;Acual kojo fake user AcualKojo;read
Luonnontieteiden kandiohjelma;KH50_008;Acual kojo fake user AcualKojo;read
Farmaseutin koulutusohjelma;KH55_001;Acual kojo fake user AcualKojo;read
Biologian kandiohjelma;KH57_001;Acual kojo fake user AcualKojo;read
Molekyylibiotieteiden kandiohjelma;KH57_002;Acual kojo fake user AcualKojo;read
Ympäristötieteiden kandiohjelma;KH57_003;Acual kojo fake user AcualKojo;read
Kasvatustieteiden kandiohjelma;KH60_001;Acual kojo fake user AcualKojo;read
Politiikan ja viestinnän kandiohjelma;KH70_001;Acual kojo fake user AcualKojo;read
Yhteiskunnallisen muutoksen kandiohjelma;KH70_002;Acual kojo fake user AcualKojo;read
Sosiaalitieteiden kandiohjelma;KH70_003;Acual kojo fake user AcualKojo;read
Taloustieteen kandiohjelma;KH70_004;Acual kojo fake user AcualKojo;read
Kandidatprogrammet i samhällsvetenskaper;KH74_001;Acual kojo fake user AcualKojo;read
Maataloustieteiden kandiohjelma;KH80_001;Acual kojo fake user AcualKojo;read
Metsätieteiden kandiohjelma;KH80_002;Acual kojo fake user AcualKojo;read
Elintarviketieteiden kandiohjelma;KH80_003;Acual kojo fake user AcualKojo;read
Ympäristö- ja elintarviketalouden kandiohjelma;KH80_004;Acual kojo fake user AcualKojo;read
Eläinlääketieteen kandiohjelma;KH90_001;Acual kojo fake user AcualKojo;read
Teologian ja uskonnontutkimuksen maisteriohjelma;MH10_001;Acual kojo fake user AcualKojo;read
Oikeustieteen maisterin koulutusohjelma;MH20_001;Acual kojo fake user AcualKojo;read
Kansainvälisen liikejuridiikan maisteriohjelma (International Business Law);MH20_002;Acual kojo fake user AcualKojo;read
Globaalia hallintoa koskevan oikeuden maisteriohjelma;MH20_003;Acual kojo fake user AcualKojo;read
Lääketieteen koulutusohjelma;MH30_001;Acual kojo fake user AcualKojo;read
Translationaalisen lääketieteen maisteriohjelma (Translational Medicine);MH30_002;Acual kojo fake user AcualKojo;read
Hammaslääketieteen koulutusohjelma;MH30_003;Acual kojo fake user AcualKojo;read
Psykologian maisteriohjelma;MH30_004;Acual kojo fake user AcualKojo;read
Logopedian maisteriohjelma;MH30_005;Acual kojo fake user AcualKojo;read
Taiteiden tutkimuksen maisteriohjelma;MH40_001;Acual kojo fake user AcualKojo;read
Kielten maisteriohjelma;MH40_002;Acual kojo fake user AcualKojo;read
Englannin kielen ja kirjallisuuden maisteriohjelma;MH40_003;Acual kojo fake user AcualKojo;read
Venäjän tutkimuksen maisteriohjelma;MH40_004;Acual kojo fake user AcualKojo;read
Kielellisen diversiteetin ja digitaalisten ihmistieteiden maisteriohjelma;MH40_005;Acual kojo fake user AcualKojo;read
Kääntämisen ja tulkkauksen maisteriohjelma;MH40_006;Acual kojo fake user AcualKojo;read
Suomen kielen ja suomalais-ugrilaisten kielten ja kulttuurien maisteriohjelma;MH40_007;Acual kojo fake user AcualKojo;read
Pohjoismaisten kielten ja kirjallisuuksien maisteriohjelma;MH40_008;Acual kojo fake user AcualKojo;read
Kirjallisuudentutkimuksen maisteriohjelma;MH40_009;Acual kojo fake user AcualKojo;read
Kulttuuriperinnön maisteriohjelma;MH40_010;Acual kojo fake user AcualKojo;read
Kulttuurienvälisen vuorovaikutuksen maisteriohjelma;MH40_011;Acual kojo fake user AcualKojo;read
Alue- ja kulttuurintutkimuksen maisteriohjelma;MH40_012;Acual kojo fake user AcualKojo;read
Kulttuurin ja kommunikaation maisteriohjelma;MH40_013;Acual kojo fake user AcualKojo;read
Sukupuolentutkimuksen maisteriohjelma;MH40_014;Acual kojo fake user AcualKojo;read
Historian maisteriohjelma;MH40_015;Acual kojo fake user AcualKojo;read
Matematiikan ja tilastotieteen maisteriohjelma;MH50_001;Acual kojo fake user AcualKojo;read
Life Science Informatics -maisteriohjelma;MH50_002;Acual kojo fake user AcualKojo;read
Teoreettisten ja laskennallisten menetelmien maisteriohjelma;MH50_003;Acual kojo fake user AcualKojo;read
Alkeishiukkasfysiikan ja astrofysikaalisten tieteiden maisteriohjelma;MH50_004;Acual kojo fake user AcualKojo;read
Materiaalitutkimuksen maisteriohjelma;MH50_005;Acual kojo fake user AcualKojo;read
Ilmakehätieteiden maisteriohjelma;MH50_006;Acual kojo fake user AcualKojo;read
Kemian ja molekyylitieteiden maisteriohjelma;MH50_007;Acual kojo fake user AcualKojo;read
Matematiikan, fysiikan ja kemian opettajan maisteriohjelma;MH50_008;Acual kojo fake user AcualKojo;read
Tietojenkäsittelytieteen maisteriohjelma;MH50_009;Acual kojo fake user AcualKojo;read
Datatieteen maisteriohjelma;MH50_010;Acual kojo fake user AcualKojo;read
Geologian ja geofysiikan maisteriohjelma;MH50_011;Acual kojo fake user AcualKojo;read
Maantieteen maisteriohjelma;MH50_012;Acual kojo fake user AcualKojo;read
Kaupunkitutkimuksen ja suunnittelun maisteriohjelma;MH50_013;Acual kojo fake user AcualKojo;read
Proviisorin koulutusohjelma;MH55_001;Acual kojo fake user AcualKojo;read
Master’s programme in Pharmaceutical Research, Development and Safety.;MH55_002;Acual kojo fake user AcualKojo;read
Ekologian ja evoluutiobiologian maisteriohjelma;MH57_001;Acual kojo fake user AcualKojo;read
Kasvitieteen maisteriohjelma;MH57_002;Acual kojo fake user AcualKojo;read
Genetiikan ja molekulaaristen biotieteiden maisteriohjelma;MH57_003;Acual kojo fake user AcualKojo;read
Neurotieteen maisteriohjelma;MH57_004;Acual kojo fake user AcualKojo;read
Ympäristömuutoksen ja globaalin kestävyyden maisteriohjelma;MH57_005;Acual kojo fake user AcualKojo;read
Kasvatustieteiden maisteriohjelma;MH60_001;Acual kojo fake user AcualKojo;read
Muuttuvan kasvatuksen ja koulutuksen maisteriohjelma;MH60_002;Acual kojo fake user AcualKojo;read
Filosofian maisteriohjelma;MH70_001;Acual kojo fake user AcualKojo;read
Politiikan ja viestinnän maisteriohjelma;MH70_002;Acual kojo fake user AcualKojo;read
Globaalin politiikan ja viestinnän maisteriohjelma;MH70_003;Acual kojo fake user AcualKojo;read
Yhteiskunnallisen muutoksen maisteriohjelma;MH70_004;Acual kojo fake user AcualKojo;read
Nyky-yhteiskunnan tutkimuksen maisteriohjelma;MH70_005;Acual kojo fake user AcualKojo;read
Euroopan ja pohjoismaiden tutkimuksen maisteriohjelma (European and Nordic Studies);MH70_006;Acual kojo fake user AcualKojo;read
Yhteiskuntatieteiden maisteriohjelma;MH70_007;Acual kojo fake user AcualKojo;read
Sosiaalitieteiden maisteriohjelma;MH70_008;Acual kojo fake user AcualKojo;read
Taloustieteen maisteriohjelma;MH70_009;Acual kojo fake user AcualKojo;read
Sosiaali- ja terveystutkimuksen ja johtamisen maisteriohjelma;MH70_011;Acual kojo fake user AcualKojo;read
Maataloustieteiden maisteriohjelma;MH80_001;Acual kojo fake user AcualKojo;read
Maatalous-, ympäristö- ja luonnonvaraekonomian maisteriohjelma;MH80_002;Acual kojo fake user AcualKojo;read
Metsätieteiden maisteriohjelma;MH80_003;Acual kojo fake user AcualKojo;read
Elintarviketieteiden maisteriohjelma;MH80_004;Acual kojo fake user AcualKojo;read
Ihmisen ravitsemuksen ja ruokakäyttäytymisen maisteriohjelma;MH80_005;Acual kojo fake user AcualKojo;read
Elintarviketalouden ja kulutuksen maisteriohjelma;MH80_006;Acual kojo fake user AcualKojo;read
Mikrobiologian ja mikrobibiotekniikan maisteriohjelma;MH80_007;Acual kojo fake user AcualKojo;read
Eläinlääketieteen lisensiaatin koulutusohjelma;MH90_001;Acual kojo fake user AcualKojo;read
Teologian ja uskonnontutkimuksen tohtoriohjelma;T920101;toskaUser nah;read
Oikeustieteen tohtoriohjelma;T920102;toskaUser nah;read
Historian ja kulttuuriperinnön tohtoriohjelma;T920103;toskaUser nah;read
Kielentutkimuksen tohtoriohjelma;T920104;toskaUser nah;read
Sukupuolen, kulttuurin ja yhteiskunnan tutkimuksen tohtoriohjelma;T920105;toskaUser nah;read
Sosiaalitieteiden tohtoriohjelma;T920106;toskaUser nah;read
Poliittisten, yhteiskunnallisten ja alueellisten muutosten tohtoriohjelma;T920107;toskaUser nah;read
Taloustieteen tohtoriohjelma;T920108;toskaUser nah;read
Koulun, kasvatuksen, yhteiskunnan ja kulttuurin tohtoriohjelma;T920109;toskaUser nah;read
Kognition, oppimisen, opetuksen ja kommunikaation tohtoriohjelma;T920110;toskaUser nah;read
Filosofian, taiteiden ja yhteiskunnan tutkimuksen tohtoriohjelma;T920111;toskaUser nah;read
Biolääketieteellinen tohtoriohjelma;T921101;toskaUser nah;read
Kliininen tohtoriohjelma;T921102;toskaUser nah;read
Väestön terveyden tohtoriohjelma;T921103;toskaUser nah;read
Suun terveystieteen tohtoriohjelma;T921104;toskaUser nah;read
Lääketutkimuksen tohtoriohjelma;T921105;toskaUser nah;read
Integroivien biotieteiden tohtoriohjelma;T921106;toskaUser nah;read
Aivot ja mieli tohtoriohjelma;T921107;toskaUser nah;read
Kliinisen eläinlääketieteen tohtoriohjelma;T921108;toskaUser nah;read
Ihmisen käyttäytymisen tohtoriohjelma;T921109;toskaUser nah;read
Luonnonvaraisten eliöiden tutkimuksen tohtoriohjelma;T922101;toskaUser nah;read
Kasvitieteen tohtoriohjelma;T922102;toskaUser nah;read
Ympäristöalan tieteidenvälinen tohtoriohjelma;T922103;toskaUser nah;read
Uusiutuvien luonnonvarojen kestävän käytön tohtoriohjelma;T922104;toskaUser nah;read
Mikrobiologian ja biotekniikan tohtoriohjelma;T922105;toskaUser nah;read
Ruokaketjun ja terveyden tohtoriohjelma;T922106;toskaUser nah;read
Alkeishiukkasfysiikan ja maailmankaikkeuden tutkimuksen tohtoriohjelma;T923101;toskaUser nah;read
Geotieteiden tohtoriohjelma;T923102;toskaUser nah;read
Ilmakehätieteiden tohtoriohjelma;T923103;toskaUser nah;read
Kemian ja molekyylitutkimuksen tohtoriohjelma;T923104;toskaUser nah;read
Matematiikan ja tilastotieteen tohtoriohjelma;T923105;toskaUser nah;read
Materiaalitutkimuksen ja nanotieteiden tohtoriohjelma;T923106;toskaUser nah;read
Tietojenkäsittelytieteen tohtoriohjelma;T923107;toskaUser nah;read
Testaamisen tohtoriohjelma;T999999;toskaUser nah;read&admin&write
Teologian ja uskonnontutkimuksen kandiohjelma;KH10_001;toskaUser nah;read
Oikeusnotaarin koulutusohjelma;KH20_001;toskaUser nah;read
Psykologian kandiohjelma;KH30_001;toskaUser nah;read
Logopedian kandiohjelma;KH30_002;toskaUser nah;read
Filosofian kandiohjelma;KH40_001;toskaUser nah;read
Taiteiden tutkimuksen kandiohjelma;KH40_002;toskaUser nah;read
Kielten kandiohjelma;KH40_003;toskaUser nah;read
Kotimaisten kielten ja kirjallisuuksien kandiohjelma;KH40_004;toskaUser nah;read
Kulttuurien tutkimuksen kandiohjelma;KH40_005;toskaUser nah;read
Historian kandiohjelma;KH40_006;toskaUser nah;read
Matemaattisten tieteiden kandiohjelma;KH50_001;toskaUser nah;read
Fysikaalisten tieteiden kandiohjelma;KH50_002;toskaUser nah;read
Kemian kandiohjelma;KH50_003;toskaUser nah;read
Matematiikan, fysiikan ja kemian opettajan kandiohjelma;KH50_004;toskaUser nah;read
Tietojenkäsittelytieteen kandiohjelma;KH50_005;toskaUser nah;read
Geotieteiden kandiohjelma;KH50_006;toskaUser nah;read
Maantieteen kandiohjelma;KH50_007;toskaUser nah;read
Luonnontieteiden kandiohjelma;KH50_008;toskaUser nah;read
Farmaseutin koulutusohjelma;KH55_001;toskaUser nah;read
Biologian kandiohjelma;KH57_001;toskaUser nah;read
Molekyylibiotieteiden kandiohjelma;KH57_002;toskaUser nah;read
Ympäristötieteiden kandiohjelma;KH57_003;toskaUser nah;read
Kasvatustieteiden kandiohjelma;KH60_001;toskaUser nah;read
Politiikan ja viestinnän kandiohjelma;KH70_001;toskaUser nah;read
Yhteiskunnallisen muutoksen kandiohjelma;KH70_002;toskaUser nah;read
Sosiaalitieteiden kandiohjelma;KH70_003;toskaUser nah;read
Taloustieteen kandiohjelma;KH70_004;toskaUser nah;read
Kandidatprogrammet i samhällsvetenskaper;KH74_001;toskaUser nah;read
Maataloustieteiden kandiohjelma;KH80_001;toskaUser nah;read
Metsätieteiden kandiohjelma;KH80_002;toskaUser nah;read
Elintarviketieteiden kandiohjelma;KH80_003;toskaUser nah;read
Ympäristö- ja elintarviketalouden kandiohjelma;KH80_004;toskaUser nah;read
Eläinlääketieteen kandiohjelma;KH90_001;toskaUser nah;read
Teologian ja uskonnontutkimuksen maisteriohjelma;MH10_001;toskaUser nah;read
Oikeustieteen maisterin koulutusohjelma;MH20_001;toskaUser nah;read
Kansainvälisen liikejuridiikan maisteriohjelma (International Business Law);MH20_002;toskaUser nah;read
Globaalia hallintoa koskevan oikeuden maisteriohjelma;MH20_003;toskaUser nah;read
Lääketieteen koulutusohjelma;MH30_001;toskaUser nah;read
Translationaalisen lääketieteen maisteriohjelma (Translational Medicine);MH30_002;toskaUser nah;read
Hammaslääketieteen koulutusohjelma;MH30_003;toskaUser nah;read
Psykologian maisteriohjelma;MH30_004;toskaUser nah;read
Logopedian maisteriohjelma;MH30_005;toskaUser nah;read
Taiteiden tutkimuksen maisteriohjelma;MH40_001;toskaUser nah;read
Kielten maisteriohjelma;MH40_002;toskaUser nah;read
Englannin kielen ja kirjallisuuden maisteriohjelma;MH40_003;toskaUser nah;read
Venäjän tutkimuksen maisteriohjelma;MH40_004;toskaUser nah;read
Kielellisen diversiteetin ja digitaalisten ihmistieteiden maisteriohjelma;MH40_005;toskaUser nah;read
Kääntämisen ja tulkkauksen maisteriohjelma;MH40_006;toskaUser nah;read
Suomen kielen ja suomalais-ugrilaisten kielten ja kulttuurien maisteriohjelma;MH40_007;toskaUser nah;read
Pohjoismaisten kielten ja kirjallisuuksien maisteriohjelma;MH40_008;toskaUser nah;read
Kirjallisuudentutkimuksen maisteriohjelma;MH40_009;toskaUser nah;read
Kulttuuriperinnön maisteriohjelma;MH40_010;toskaUser nah;read
Kulttuurienvälisen vuorovaikutuksen maisteriohjelma;MH40_011;toskaUser nah;read
Alue- ja kulttuurintutkimuksen maisteriohjelma;MH40_012;toskaUser nah;read
Kulttuurin ja kommunikaation maisteriohjelma;MH40_013;toskaUser nah;read
Sukupuolentutkimuksen maisteriohjelma;MH40_014;toskaUser nah;read
Historian maisteriohjelma;MH40_015;toskaUser nah;read
Matematiikan ja tilastotieteen maisteriohjelma;MH50_001;toskaUser nah;read
Life Science Informatics -maisteriohjelma;MH50_002;toskaUser nah;read
Teoreettisten ja laskennallisten menetelmien maisteriohjelma;MH50_003;toskaUser nah;read
Alkeishiukkasfysiikan ja astrofysikaalisten tieteiden maisteriohjelma;MH50_004;toskaUser nah;read
Materiaalitutkimuksen maisteriohjelma;MH50_005;toskaUser nah;read
Ilmakehätieteiden maisteriohjelma;MH50_006;toskaUser nah;read
Kemian ja molekyylitieteiden maisteriohjelma;MH50_007;toskaUser nah;read
Matematiikan, fysiikan ja kemian opettajan maisteriohjelma;MH50_008;toskaUser nah;read
Tietojenkäsittelytieteen maisteriohjelma;MH50_009;toskaUser nah;read
Datatieteen maisteriohjelma;MH50_010;toskaUser nah;read
Geologian ja geofysiikan maisteriohjelma;MH50_011;toskaUser nah;read
Maantieteen maisteriohjelma;MH50_012;toskaUser nah;read
Kaupunkitutkimuksen ja suunnittelun maisteriohjelma;MH50_013;toskaUser nah;read
Proviisorin koulutusohjelma;MH55_001;toskaUser nah;read
Master’s programme in Pharmaceutical Research, Development and Safety.;MH55_002;toskaUser nah;read
Ekologian ja evoluutiobiologian maisteriohjelma;MH57_001;toskaUser nah;read
Kasvitieteen maisteriohjelma;MH57_002;toskaUser nah;read
Genetiikan ja molekulaaristen biotieteiden maisteriohjelma;MH57_003;toskaUser nah;read
Neurotieteen maisteriohjelma;MH57_004;toskaUser nah;read
